{0.000036, 0.003406, 0.003876, 0.002715, 0.000324, 0.000589, 0.002193, 0.000269, 0.002111, 0.000062, 0.000776, 0.008609, 0.002610, 0.008791, 0.000060, 0.002542, 0.000075, 0.007529, 0.004366, 0.011168, 0.001247, 0.001070, 0.000702, 0.000270, 0.001026, 0.000338, 0.001388},
{0.002252, 0.000664, 0.000066, 0.000079, 0.002389, 0.000028, 0.000011, 0.000030, 0.002212, 0.000062, 0.000008, 0.003516, 0.000066, 0.000039, 0.002080, 0.000024, 0, 0.001506, 0.000575, 0.000127, 0.001375, 0.000031, 0.000025, 0.000001, 0.000171, 0, 0.000174},
{0.005359, 0.000003, 0.000625, 0.000011, 0.003693, 0, 0.000001, 0.004267, 0.002791, 0, 0.002430, 0.001457, 0.000005, 0.000014, 0.006141, 0.000005, 0.000061, 0.002097, 0.000413, 0.002680, 0.001894, 0, 0.000002, 0, 0.000481, 0.000025, 0.001768},
{0.001599, 0.000150, 0.000086, 0.000645, 0.006616, 0.000092, 0.000400, 0.000112, 0.004930, 0.000113, 0.000009, 0.000957, 0.000210, 0.000242, 0.001678, 0.000079, 0.000009, 0.001109, 0.001425, 0.000044, 0.000994, 0.000127, 0.000166, 0.000001, 0.000326, 0.000005, 0.010712},
{0.004391, 0.000725, 0.003428, 0.011361, 0.002452, 0.001219, 0.001167, 0.000372, 0.000970, 0.000116, 0.000182, 0.004709, 0.002780, 0.009829, 0.000787, 0.001836, 0.000285, 0.020113, 0.018154, 0.004027, 0.000545, 0.001132, 0.000806, 0.001487, 0.000612, 0.000134, 0.010305},
{0.001124, 0.000020, 0.000008, 0.000011, 0.001503, 0.001130, 0.000006, 0.000019, 0.002290, 0.000002, 0.000001, 0.001342, 0.000005, 0.000008, 0.001503, 0.000009, 0, 0.000904, 0.000192, 0.000434, 0.001208, 0, 0.000006, 0, 0.000285, 0, 0.000240},
{0.001814, 0.000054, 0.000006, 0.000021, 0.003354, 0.000035, 0.000810, 0.001012, 0.002072, 0.000004, 0.000005, 0.001415, 0.000170, 0.000697, 0.001028, 0.000017, 0, 0.002009, 0.001034, 0.000058, 0.000965, 0, 0.000054, 0, 0.000377, 0.000004, 0.008761},
{0.003109, 0.000088, 0.000020, 0.000033, 0.004846, 0.000064, 0.000006, 0.000033, 0.003125, 0.000007, 0.000011, 0.000268, 0.000239, 0.000169, 0.003083, 0.000034, 0.000002, 0.000637, 0.000404, 0.000736, 0.000773, 0.000001, 0.000105, 0, 0.000840, 0, 0.001239},
{0.003179, 0.001183, 0.006598, 0.002415, 0.006102, 0.001562, 0.002075, 0.000046, 0.000040, 0.000022, 0.000288, 0.004294, 0.002398, 0.019637, 0.005634, 0.001492, 0.000153, 0.002063, 0.007797, 0.005841, 0.000321, 0.002315, 0.000025, 0.000225, 0.000009, 0.002371, 0.000366},
{0.000362, 0, 0.000001, 0, 0.000307, 0, 0, 0, 0.000134, 0.000004, 0.000001, 0, 0, 0.000003, 0.000373, 0, 0, 0, 0, 0, 0.000493, 0, 0, 0, 0, 0, 0.000005},
{0.000433, 0.000086, 0.000011, 0.000027, 0.002272, 0.000045, 0.000008, 0.000076, 0.001509, 0.000009, 0.000026, 0.000388, 0.000066, 0.000276, 0.000166, 0.000040, 0, 0.000095, 0.000922, 0.000052, 0.000090, 0.000008, 0.000080, 0, 0.000223, 0, 0.000894},
{0.005688, 0.000147, 0.000278, 0.000714, 0.009477, 0.000249, 0.000168, 0.000060, 0.008082, 0.000002, 0.000313, 0.004856, 0.000289, 0.000215, 0.004163, 0.000243, 0.000006, 0.000054, 0.001525, 0.000963, 0.001714, 0.000279, 0.000065, 0.000002, 0.005375, 0.000007, 0.003208},
{0.004199, 0.001237, 0.000024, 0.000012, 0.004702, 0.000071, 0.000003, 0.000015, 0.004195, 0.000003, 0.000009, 0.000102, 0.001035, 0.000213, 0.002603, 0.002190, 0.000004, 0.000032, 0.001025, 0.000019, 0.001015, 0.000015, 0.000021, 0, 0.000264, 0, 0.001566},
{0.003936, 0.000213, 0.003488, 0.003998, 0.007309, 0.000835, 0.011502, 0.000291, 0.004555, 0.000135, 0.000804, 0.000382, 0.000247, 0.001047, 0.002801, 0.000297, 0.000129, 0.000294, 0.005599, 0.007229, 0.000822, 0.000522, 0.000181, 0.000029, 0.000325, 0.000083, 0.005077},
{0.001034, 0.001053, 0.001857, 0.001472, 0.000576, 0.000570, 0.002139, 0.000134, 0.001179, 0.000035, 0.000548, 0.003835, 0.003239, 0.010795, 0.002350, 0.002250, 0.000064, 0.007303, 0.002908, 0.002665, 0.004306, 0.001454, 0.001642, 0.000383, 0.000337, 0.000149, 0.000662},
{0.002746, 0.000047, 0.000042, 0.000024, 0.004267, 0.000038, 0.000012, 0.001862, 0.002571, 0.000010, 0.000026, 0.001887, 0.000061, 0.000061, 0.002733, 0.001338, 0, 0.003441, 0.001079, 0.000970, 0.001066, 0, 0.000044, 0, 0.000261, 0.000001, 0.000698},
{0.000003, 0, 0, 0, 0.000001, 0, 0, 0, 0.000007, 0, 0, 0, 0, 0, 0.000002, 0, 0, 0.000001, 0.000001, 0.000002, 0.001618, 0, 0, 0, 0, 0, 0.000005},
{0.008360, 0.000756, 0.001170, 0.001572, 0.012152, 0.000382, 0.000819, 0.000243, 0.008336, 0.000042, 0.000684, 0.000700, 0.001442, 0.001134, 0.005911, 0.000654, 0.000036, 0.001464, 0.006602, 0.002333, 0.001770, 0.000455, 0.000193, 0.000005, 0.001486, 0.000022, 0.007346},
{0.002111, 0.000140, 0.002390, 0.000079, 0.005559, 0.000159, 0.000067, 0.003542, 0.004256, 0.000018, 0.000583, 0.001269, 0.001443, 0.000774, 0.001983, 0.002061, 0.000252, 0.000072, 0.005478, 0.009883, 0.002279, 0.000014, 0.000494, 0, 0.000579, 0.000002, 0.034292},
{0.004957, 0.000170, 0.000578, 0.000049, 0.011513, 0.000206, 0.000082, 0.003086, 0.012920, 0.000008, 0.000005, 0.001118, 0.000230, 0.000183, 0.004429, 0.000085, 0, 0.004600, 0.003632, 0.001881, 0.001918, 0.000009, 0.000336, 0.000001, 0.001597, 0.000123, 0.005779},
{0.001178, 0.001141, 0.001247, 0.000908, 0.001104, 0.000369, 0.000745, 0.000008, 0.001110, 0.000020, 0.000097, 0.003089, 0.002043, 0.004935, 0.000250, 0.001132, 0.000005, 0.003682, 0.003870, 0.002550, 0.000016, 0.000086, 0.000006, 0.000088, 0.000021, 0.000107, 0.000094},
{0.001361, 0, 0.000001, 0.000002, 0.004991, 0, 0.000001, 0, 0.001952, 0, 0, 0.000003, 0, 0.000006, 0.000751, 0, 0, 0.000023, 0.000009, 0.000003, 0.000121, 0.000021, 0, 0, 0.000038, 0.000002, 0.000023},
