{0.000043, 0.001170, 0.001539, 0.002428, 0.000043, 0.000390, 0.000564, 0.000694, 0.001409, 0.000022, 0.001431, 0.005635, 0.001561, 0.009992, 0, 0.000932, 0, 0.006286, 0.003446, 0.009493, 0.000607, 0.002384, 0.000477, 0.000043, 0.002167, 0.000390, 0.007196, }
{0.001886, 0.000108, 0, 0, 0.007174, 0, 0, 0, 0.000433, 0.000022, 0, 0.001474, 0, 0, 0.001561, 0, 0, 0.000650, 0.000173, 0, 0.001669, 0.000022, 0, 0, 0.000390, 0, 0.000564, }
{0.002514, 0, 0.000065, 0, 0.001691, 0, 0, 0.001842, 0.000802, 0, 0.002102, 0.000390, 0, 0, 0.002904, 0, 0, 0.000650, 0.000043, 0.001105, 0.000412, 0, 0, 0, 0.000043, 0, 0.000390, }
{0.001170, 0.000065, 0, 0.000130, 0.002774, 0.000043, 0.000022, 0.000022, 0.001626, 0.000022, 0, 0.000065, 0.000043, 0.000412, 0.004378, 0, 0, 0.000499, 0.000585, 0, 0.000368, 0.000065, 0.000022, 0, 0.000694, 0, 0.010577, }
{0.005549, 0.000130, 0.001734, 0.002601, 0.006437, 0.000390, 0.000433, 0.000130, 0.000455, 0.000022, 0.000195, 0.003490, 0.001409, 0.005570, 0.000282, 0.000629, 0.000022, 0.010577, 0.007868, 0.002948, 0.000022, 0.001799, 0.000585, 0.000629, 0.003186, 0.000065, 0.038104, }
{0.000759, 0, 0.000022, 0, 0.001344, 0.000780, 0, 0, 0.000975, 0, 0.000043, 0.001886, 0, 0, 0.001669, 0, 0, 0.001170, 0.000043, 0.000260, 0.000629, 0, 0, 0, 0, 0, 0.003836, }
{0.000585, 0, 0, 0.000022, 0.002059, 0, 0.000043, 0.002037, 0.000802, 0, 0, 0.000152, 0, 0.000108, 0.003143, 0, 0, 0.000824, 0.000499, 0.000022, 0.000780, 0, 0, 0, 0.000022, 0, 0.008085, }
{0.009689, 0, 0, 0, 0.014869, 0.000043, 0, 0.000022, 0.006481, 0, 0, 0.000043, 0.000043, 0.000065, 0.005029, 0, 0, 0.000347, 0.000022, 0.001669, 0.001214, 0, 0, 0, 0.000650, 0, 0.003966, }
{0.000715, 0.000173, 0.001929, 0.001604, 0.001669, 0.001409, 0.001842, 0, 0, 0, 0.000910, 0.001886, 0.002991, 0.014869, 0.001539, 0.000282, 0, 0.001387, 0.006893, 0.008540, 0.000022, 0.001431, 0, 0.000065, 0, 0.000087, 0.005354, }
{0.000152, 0, 0, 0, 0.000173, 0.000043, 0.000022, 0, 0, 0, 0, 0, 0, 0, 0.000759, 0, 0, 0, 0, 0, 0.001344, 0, 0, 0, 0, 0, 0, }
{0.000087, 0.000022, 0, 0, 0.002969, 0.000022, 0, 0.000022, 0.002319, 0, 0, 0.000043, 0, 0.001474, 0.000065, 0.000022, 0, 0.000130, 0.000477, 0.000022, 0, 0, 0.000043, 0, 0.000152, 0, 0.003988, }
{0.002341, 0, 0.000065, 0.002146, 0.004595, 0.000130, 0, 0.000022, 0.004162, 0, 0.000694, 0.007023, 0.000217, 0, 0.004053, 0.000282, 0, 0.000043, 0.000477, 0.000325, 0.000477, 0.000022, 0.000087, 0, 0.002016, 0, 0.006112, }
{0.003663, 0.000477, 0, 0, 0.004985, 0, 0, 0, 0.001170, 0, 0, 0.000022, 0.000195, 0.000022, 0.002081, 0.000607, 0, 0.000433, 0.000303, 0, 0.000542, 0, 0, 0, 0.001192, 0, 0.004096, }
